time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h)
2022-10-22T05:00,24.0,94,22.9,28.3,0.00,0.00,43,7.7
2022-10-22T06:00,23.9,94,22.8,28.4,0.10,0.10,100,6.7
2022-10-22T07:00,25.1,92,23.7,30.2,0.00,0.00,34,6.2
2022-10-22T08:00,26.0,88,23.9,31.1,0.00,0.00,33,6.5
2022-10-22T09:00,27.0,84,24.1,32.4,0.00,0.00,47,5.5
2022-10-22T10:00,27.8,81,24.3,34.0,0.00,0.00,44,1.6
2022-10-22T11:00,28.4,79,24.5,35.5,0.00,0.00,67,4.1
2022-10-22T12:00,28.8,78,24.6,36.0,0.10,0.10,69,6.2
2022-10-22T13:00,27.6,83,24.4,33.0,2.40,2.40,92,8.0
2022-10-22T14:00,28.2,79,24.3,34.2,0.10,0.10,69,4.6
2022-10-22T15:00,28.5,77,24.1,33.9,0.80,0.80,68,5.4
2022-10-22T16:00,27.5,79,23.6,33.2,1.00,1.00,60,1.1
2022-10-22T17:00,26.4,82,23.0,31.5,3.80,3.80,95,2.9
2022-10-22T18:00,26.2,84,23.3,31.4,0.10,0.10,84,3.6
2022-10-22T19:00,26.9,91,25.4,33.3,0.20,0.20,90,4.7
2022-10-22T20:00,26.2,92,24.8,31.9,0.00,0.00,56,6.2
2022-10-22T21:00,25.9,90,24.0,31.3,0.20,0.20,64,5.2
2022-10-22T22:00,25.5,90,23.8,30.6,0.40,0.40,46,6.6
2022-10-22T23:00,25.2,92,23.7,29.9,0.50,0.50,79,8.7
2022-10-23T00:00,24.3,95,23.4,28.7,2.80,2.80,98,9.0
2022-10-23T01:00,24.2,94,23.2,28.4,0.20,0.20,70,10.1
2022-10-23T02:00,23.7,95,22.9,27.8,1.40,1.40,100,9.9
2022-10-23T03:00,23.8,95,23.0,28.1,1.60,1.60,100,8.9
2022-10-23T04:00,23.7,94,22.6,28.4,0.60,0.60,98,4.1
2022-10-23T05:00,23.8,92,22.5,27.9,0.10,0.10,41,7.7
2022-10-23T06:00,23.5,95,22.6,27.7,0.00,0.00,16,8.1
2022-10-23T07:00,24.5,93,23.4,29.0,0.00,0.00,29,8.7
2022-10-23T08:00,25.5,91,24.0,30.6,0.00,0.00,65,7.4
2022-10-23T09:00,26.9,83,23.9,31.8,0.00,0.00,40,8.2
2022-10-23T10:00,28.2,75,23.4,33.0,0.00,0.00,21,9.0
2022-10-23T11:00,28.9,73,23.5,34.6,0.00,0.00,24,7.8
2022-10-23T12:00,29.2,71,23.5,36.0,0.20,0.20,45,4.7
2022-10-23T13:00,29.4,72,23.7,36.4,0.00,0.00,11,2.3
2022-10-23T14:00,29.7,71,23.8,36.7,0.00,0.00,15,1.3
2022-10-23T15:00,29.6,72,24.0,35.6,0.00,0.00,18,0.7
2022-10-23T16:00,29.6,73,24.2,35.5,0.00,0.00,22,2.3
2022-10-23T17:00,27.9,81,24.3,32.5,1.50,1.50,29,11.7
2022-10-23T18:00,26.9,86,24.4,31.9,0.10,0.10,23,9.9
2022-10-23T19:00,26.6,88,24.4,31.2,0.00,0.00,4,11.6
2022-10-23T20:00,26.3,89,24.3,31.1,0.00,0.00,28,10.8
2022-10-23T21:00,26.1,90,24.4,31.2,0.00,0.00,49,8.7
2022-10-23T22:00,25.8,92,24.3,31.0,0.00,0.00,6,7.6
2022-10-23T23:00,25.5,93,24.3,30.6,0.00,0.00,12,8.8
2022-10-24T00:00,25.3,93,24.0,30.3,0.00,0.00,10,7.9
2022-10-24T01:00,24.8,94,23.8,30.0,0.00,0.00,19,5.4
2022-10-24T02:00,24.6,94,23.6,29.7,0.00,0.00,17,5.4
2022-10-24T03:00,24.4,95,23.6,29.4,0.00,0.00,24,5.9
2022-10-24T04:00,24.3,96,23.5,29.3,0.00,0.00,29,5.4
2022-10-24T05:00,24.2,95,23.4,29.1,0.00,0.00,30,6.2
2022-10-24T06:00,24.2,95,23.3,28.9,0.00,0.00,30,6.8
2022-10-24T07:00,25.0,93,23.8,29.7,0.00,0.00,4,8.4
2022-10-24T08:00,26.3,90,24.5,31.5,0.00,0.00,6,8.6
2022-10-24T09:00,28.1,82,24.7,33.3,0.00,0.00,7,9.5
2022-10-24T10:00,29.7,72,24.1,35.3,0.00,0.00,4,8.0
2022-10-24T11:00,30.8,64,23.1,36.6,0.00,0.00,16,7.7
2022-10-24T12:00,31.0,62,22.8,36.9,0.00,0.00,29,6.9
2022-10-24T13:00,31.2,61,22.7,37.6,0.00,0.00,19,4.1
2022-10-24T14:00,30.8,63,23.0,36.8,0.00,0.00,17,4.6
2022-10-24T15:00,30.5,67,23.7,36.2,0.00,0.00,18,5.0
2022-10-24T16:00,30.2,70,24.2,35.6,0.00,0.00,14,6.0
2022-10-24T17:00,29.9,72,24.3,35.3,0.00,0.00,33,6.0
2022-10-24T18:00,28.8,80,24.9,34.3,0.00,0.00,51,7.9
2022-10-24T19:00,28.3,84,25.2,34.1,0.00,0.00,28,7.2
2022-10-24T20:00,27.8,85,25.0,33.4,0.00,0.00,29,8.2
2022-10-24T21:00,27.4,86,24.8,32.5,0.00,0.00,37,10.5
2022-10-24T22:00,26.9,86,24.3,31.6,0.00,0.00,42,11.4
2022-10-24T23:00,26.5,86,23.9,30.9,0.00,0.00,35,11.6
2022-10-25T00:00,26.3,85,23.6,30.7,0.00,0.00,36,10.6
2022-10-25T01:00,25.9,88,23.7,30.5,0.00,0.00,30,9.0
2022-10-25T02:00,25.5,90,23.8,30.1,0.00,0.00,34,9.7
2022-10-25T03:00,25.4,91,23.7,29.8,0.00,0.00,38,10.8
2022-10-25T04:00,25.2,91,23.7,29.8,0.00,0.00,25,8.9
2022-10-25T05:00,25.0,92,23.6,29.7,0.00,0.00,22,8.1
2022-10-25T06:00,24.8,92,23.5,29.4,0.00,0.00,19,8.6
2022-10-25T07:00,25.4,92,24.0,30.1,0.00,0.00,28,9.6
2022-10-25T08:00,26.7,87,24.3,31.8,0.00,0.00,22,8.0
2022-10-25T09:00,28.3,77,23.9,33.3,0.00,0.00,30,6.9
2022-10-25T10:00,29.4,70,23.3,34.9,0.00,0.00,14,5.7
2022-10-25T11:00,30.4,66,23.2,36.5,0.00,0.00,17,6.9
2022-10-25T12:00,31.1,62,22.8,37.9,0.00,0.00,20,4.2
2022-10-25T13:00,31.6,59,22.5,38.5,0.00,0.00,32,2.6
2022-10-25T14:00,31.9,57,22.2,38.5,0.00,0.00,20,1.1
2022-10-25T15:00,31.9,56,21.9,36.6,0.00,0.00,34,3.4
2022-10-25T16:00,31.7,56,21.9,36.0,0.00,0.00,22,4.4
2022-10-25T17:00,31.2,63,23.2,36.3,0.00,0.00,42,3.8
2022-10-25T18:00,29.6,76,24.9,35.5,0.00,0.00,33,5.4
2022-10-25T19:00,28.8,83,25.6,35.3,0.00,0.00,36,4.8
2022-10-25T20:00,28.2,84,25.3,34.4,0.00,0.00,34,5.2
2022-10-25T21:00,28.2,75,23.5,32.9,0.00,0.00,32,7.6
2022-10-25T22:00,27.9,72,22.4,31.7,0.00,0.00,31,9.7
2022-10-25T23:00,27.5,73,22.2,31.2,0.00,0.00,32,9.6
2022-10-26T00:00,27.1,75,22.3,31.0,0.00,0.00,42,8.4
2022-10-26T01:00,27.1,75,22.3,30.9,0.00,0.00,56,9.2
2022-10-26T02:00,27.0,76,22.3,31.0,0.00,0.00,100,8.0
2022-10-26T03:00,27.1,75,22.3,31.1,0.00,0.00,78,7.3
2022-10-26T04:00,26.8,76,22.3,30.7,0.00,0.00,76,8.0
2022-10-26T05:00,26.5,77,22.1,30.0,0.00,0.00,93,10.1
2022-10-26T06:00,26.4,78,22.2,30.0,0.00,0.00,100,10.2
2022-10-26T07:00,26.2,83,23.0,30.1,0.00,0.00,31,11.3
2022-10-26T08:00,27.3,78,23.2,31.6,0.00,0.00,30,9.7
2022-10-26T09:00,28.6,75,23.7,33.0,0.00,0.00,32,10.6
2022-10-26T10:00,29.6,71,23.8,34.4,0.00,0.00,30,10.4
2022-10-26T11:00,30.1,69,23.9,36.2,0.00,0.00,40,7.9
2022-10-26T12:00,30.4,68,23.8,36.7,0.10,0.10,50,6.3
2022-10-26T13:00,30.5,69,24.2,37.4,0.10,0.10,51,4.0
2022-10-26T14:00,30.2,71,24.4,36.8,0.10,0.10,80,4.5
2022-10-26T15:00,30.2,71,24.4,35.8,0.00,0.00,76,6.9
2022-10-26T16:00,29.2,75,24.3,34.5,0.10,0.10,58,6.9
2022-10-26T17:00,28.6,78,24.3,33.9,0.00,0.00,42,6.4
2022-10-26T18:00,28.1,79,24.2,33.0,0.00,0.00,38,9.0
2022-10-26T19:00,28.4,83,25.2,34.4,0.00,0.00,46,6.2
2022-10-26T20:00,28.0,85,25.1,34.1,0.00,0.00,45,4.7
2022-10-26T21:00,27.4,85,24.7,33.3,0.00,0.00,39,4.9
2022-10-26T22:00,28.3,78,24.1,34.1,0.00,0.00,40,2.9
2022-10-26T23:00,28.2,79,24.3,34.3,0.00,0.00,50,1.8
2022-10-27T00:00,28.1,79,24.2,34.1,0.00,0.00,50,2.1
2022-10-27T01:00,26.4,90,24.7,31.5,0.40,0.40,100,10.2
2022-10-27T02:00,25.8,90,24.1,30.7,0.20,0.20,82,8.7
2022-10-27T03:00,24.8,94,23.7,28.4,0.10,0.10,59,16.1
2022-10-27T04:00,24.6,92,23.2,29.3,0.10,0.10,57,6.3
2022-10-27T05:00,24.4,92,23.1,28.5,0.10,0.10,56,9.7
2022-10-27T06:00,24.4,93,23.2,28.9,0.00,0.00,50,7.8
2022-10-27T07:00,25.5,93,24.3,30.5,1.70,1.70,55,9.0
2022-10-27T08:00,26.0,91,24.4,31.1,0.00,0.00,41,8.2
2022-10-27T09:00,27.1,86,24.6,33.0,0.10,0.10,100,4.6
2022-10-27T10:00,27.8,81,24.2,32.4,0.20,0.20,100,11.4
2022-10-27T11:00,28.0,80,24.2,32.2,0.10,0.10,100,14.5
2022-10-27T12:00,28.5,77,24.1,32.7,0.10,0.10,100,13.5
2022-10-27T13:00,28.0,77,23.7,32.1,0.40,0.40,88,12.9
2022-10-27T14:00,27.9,79,23.8,32.2,0.30,0.30,36,11.4
2022-10-27T15:00,28.3,77,23.8,32.5,0.20,0.20,100,12.3
2022-10-27T16:00,28.5,76,23.9,32.9,0.10,0.10,56,11.1
2022-10-27T17:00,28.5,76,23.9,33.1,0.00,0.00,56,9.5
2022-10-27T18:00,27.8,80,24.0,32.2,0.00,0.00,51,11.2
2022-10-27T19:00,27.7,82,24.3,33.5,0.00,0.00,96,3.8
2022-10-27T20:00,27.6,85,24.8,33.4,0.00,0.00,92,5.4
2022-10-27T21:00,27.4,86,24.9,33.3,0.00,0.00,39,5.9
2022-10-27T22:00,26.9,88,24.7,32.5,0.00,0.00,60,6.9
2022-10-27T23:00,26.5,89,24.5,32.4,0.90,0.90,67,3.8
2022-10-28T00:00,26.4,89,24.4,32.2,0.00,0.00,45,4.0
2022-10-28T01:00,25.8,93,24.6,31.7,0.00,0.00,62,4.1
2022-10-28T02:00,25.6,94,24.6,31.6,0.20,0.20,45,3.3
2022-10-28T03:00,25.4,95,24.5,31.3,0.10,0.10,26,3.7
2022-10-28T04:00,25.4,95,24.5,31.0,0.00,0.00,52,5.5
2022-10-28T05:00,25.2,96,24.4,30.4,0.10,0.10,50,7.9
2022-10-28T06:00,24.9,96,24.3,30.3,0.00,0.00,88,6.3
2022-10-28T07:00,26.0,93,24.8,31.5,0.00,0.00,41,7.8
2022-10-28T08:00,27.1,86,24.5,32.3,0.20,0.20,19,8.6
2022-10-28T09:00,27.7,85,24.8,33.6,0.10,0.10,15,5.2
2022-10-28T10:00,28.3,82,25.0,34.4,0.20,0.20,25,5.9
2022-10-28T11:00,29.2,77,24.7,35.9,0.10,0.10,26,5.0
2022-10-28T12:00,29.6,74,24.5,36.6,0.10,0.10,100,5.4
2022-10-28T13:00,29.9,72,24.2,36.2,0.20,0.20,100,3.4
2022-10-28T14:00,29.2,76,24.6,35.5,0.40,0.40,100,3.3
2022-10-28T15:00,28.4,82,24.9,34.8,1.90,1.90,64,2.0
2022-10-28T16:00,27.4,83,24.2,33.2,4.80,4.80,48,3.2
2022-10-28T17:00,27.6,83,24.6,33.6,0.00,0.00,39,3.7
2022-10-28T18:00,27.0,89,25.0,33.2,0.00,0.00,47,4.0
2022-10-28T19:00,27.7,84,24.8,33.7,0.00,0.00,28,4.3
2022-10-28T20:00,27.0,89,25.0,33.1,0.00,0.00,46,4.8
2022-10-28T21:00,26.8,89,24.8,32.8,0.00,0.00,68,4.6
2022-10-28T22:00,26.8,86,24.4,32.4,0.00,0.00,28,5.4
2022-10-28T23:00,26.6,84,23.6,31.6,0.00,0.00,33,6.1
2022-10-29T00:00,26.5,82,23.1,31.0,0.00,0.00,8,7.4
2022-10-29T01:00,26.6,77,22.2,30.1,0.00,0.00,8,10.6
2022-10-29T02:00,26.5,73,21.3,29.4,0.00,0.00,7,11.8
2022-10-29T03:00,26.1,75,21.2,29.1,0.00,0.00,7,10.5
2022-10-29T04:00,25.4,77,21.2,28.6,0.00,0.00,4,8.9
2022-10-29T05:00,24.7,81,21.2,28.1,0.00,0.00,0,7.5
2022-10-29T06:00,24.0,86,21.5,27.6,0.00,0.00,12,7.4
2022-10-29T07:00,24.8,86,22.3,28.5,0.00,0.00,1,9.8
2022-10-29T08:00,26.0,78,21.9,29.7,0.00,0.00,30,8.4
2022-10-29T09:00,27.0,73,21.8,30.7,0.00,0.00,30,7.4
2022-10-29T10:00,27.8,72,22.4,32.9,0.00,0.00,30,4.4
2022-10-29T11:00,28.8,69,22.5,34.8,0.00,0.00,30,5.0
2022-10-29T12:00,29.7,63,21.8,35.0,0.00,0.00,33,8.0
2022-10-29T13:00,30.6,57,21.2,35.4,0.00,0.00,36,10.5
2022-10-29T14:00,31.1,55,21.0,35.1,0.00,0.00,58,9.8
2022-10-29T15:00,31.4,52,20.5,34.6,0.00,0.00,95,8.9
2022-10-29T16:00,31.2,54,20.6,33.7,0.00,0.00,100,11.4
2022-10-29T17:00,29.5,66,22.6,32.7,0.00,0.00,42,14.5
2022-10-29T18:00,28.4,68,21.8,31.6,0.00,0.00,26,11.4
2022-10-29T19:00,27.8,76,23.2,32.7,0.00,0.00,83,5.0
2022-10-29T20:00,28.1,70,22.1,31.7,0.00,0.00,52,9.7
2022-10-29T21:00,28.1,66,21.1,31.1,0.00,0.00,100,10.0
2022-10-29T22:00,27.5,68,21.0,30.2,0.00,0.00,82,12.2
2022-10-29T23:00,27.0,69,20.8,29.8,0.00,0.00,12,10.5
2022-10-30T00:00,26.1,72,20.6,28.8,0.00,0.00,26,10.2
2022-10-30T01:00,25.7,72,20.3,28.1,0.00,0.00,29,11.4
2022-10-30T02:00,25.4,73,20.1,27.8,0.00,0.00,26,10.8
2022-10-30T03:00,25.2,73,20.0,27.4,0.00,0.00,3,11.5
2022-10-30T04:00,24.8,74,19.9,27.1,0.00,0.00,8,10.9
2022-10-30T05:00,24.3,76,19.8,26.6,0.00,0.00,4,9.8
2022-10-30T06:00,23.8,79,19.9,26.4,0.00,0.00,1,8.7
2022-10-30T07:00,24.4,79,20.5,26.9,0.00,0.00,4,11.3
2022-10-30T08:00,25.4,77,21.0,28.3,0.00,0.00,12,10.1
2022-10-30T09:00,26.6,75,21.7,30.0,0.00,0.00,1,9.7
2022-10-30T10:00,27.8,70,21.9,32.0,0.00,0.00,0,8.6
2022-10-30T11:00,28.9,65,21.7,34.0,0.00,0.00,0,8.3
2022-10-30T12:00,29.9,60,21.2,35.2,0.00,0.00,0,8.0
2022-10-30T13:00,30.6,57,21.0,35.6,0.00,0.00,0,9.2
2022-10-30T14:00,30.9,56,21.1,35.5,0.00,0.00,20,9.2
2022-10-30T15:00,31.1,54,20.8,34.7,0.00,0.00,31,9.2
2022-10-30T16:00,30.8,55,20.6,33.7,0.00,0.00,18,8.9
2022-10-30T17:00,29.8,65,22.6,34.1,0.00,0.00,2,6.6
2022-10-30T18:00,27.8,74,22.8,32.2,0.00,0.00,26,7.1
2022-10-30T19:00,27.9,75,23.2,32.6,0.00,0.00,44,6.6
2022-10-30T20:00,27.6,75,22.8,32.0,0.00,0.00,91,7.0
2022-10-30T21:00,27.8,66,20.7,30.5,0.00,0.00,35,10.7
2022-10-30T22:00,27.9,63,20.1,29.8,0.00,0.00,100,13.7
2022-10-30T23:00,26.8,71,21.0,30.0,0.00,0.00,52,7.9
2022-10-31T00:00,26.3,77,22.0,30.4,0.00,0.00,91,5.5
2022-10-31T01:00,25.9,79,22.0,30.1,0.00,0.00,100,4.9
2022-10-31T02:00,25.6,79,21.7,29.6,0.00,0.00,16,5.6
2022-10-31T03:00,25.3,80,21.7,29.3,0.00,0.00,21,5.5
2022-10-31T04:00,24.9,81,21.5,28.7,0.00,0.00,42,5.8
2022-10-31T05:00,24.5,83,21.3,27.9,0.00,0.00,23,7.8
2022-10-31T06:00,24.0,84,21.1,27.6,0.00,0.00,14,6.0
2022-10-31T07:00,25.2,83,22.1,28.7,0.00,0.00,23,10.1
2022-10-31T08:00,26.2,78,22.1,29.8,0.00,0.00,67,9.7
2022-10-31T09:00,27.4,73,22.1,31.1,0.00,0.00,17,9.2
2022-10-31T10:00,28.5,69,22.2,32.8,0.00,0.00,19,8.7
2022-10-31T11:00,29.3,64,21.9,34.5,0.10,0.10,34,8.3
2022-10-31T12:00,29.8,60,21.3,35.0,0.00,0.00,20,5.1
2022-10-31T13:00,30.1,59,21.2,35.9,0.00,0.00,32,1.5
2022-10-31T14:00,30.3,58,21.2,36.1,0.00,0.00,39,1.3
2022-10-31T15:00,30.4,57,20.9,35.3,0.00,0.00,9,0.7
2022-10-31T16:00,30.5,55,20.4,34.3,0.00,0.00,17,2.1
2022-10-31T17:00,30.0,61,21.7,34.1,0.00,0.00,13,4.8
2022-10-31T18:00,28.3,70,22.3,32.4,0.00,0.00,29,6.6
2022-10-31T19:00,28.1,70,22.0,32.0,0.00,0.00,34,7.3
2022-10-31T20:00,27.2,73,22.0,31.2,0.00,0.00,32,6.5
2022-10-31T21:00,26.8,74,21.7,30.5,0.00,0.00,30,7.3
2022-10-31T22:00,26.5,72,21.0,29.5,0.00,0.00,31,9.7
2022-10-31T23:00,25.9,74,21.0,29.2,0.00,0.00,30,7.5
2022-11-01T00:00,25.3,79,21.5,29.0,0.00,0.00,30,6.4
2022-11-01T01:00,24.8,82,21.6,28.6,0.00,0.00,30,5.9
2022-11-01T02:00,24.4,83,21.2,28.0,0.00,0.00,30,6.3
2022-11-01T03:00,24.0,83,20.9,27.5,0.00,0.00,30,6.3
2022-11-01T04:00,23.8,83,20.8,27.3,0.00,0.00,30,5.7
2022-11-01T05:00,23.3,86,20.8,26.7,0.00,0.00,30,6.4
2022-11-01T06:00,22.8,86,20.3,25.8,0.00,0.00,30,7.0
2022-11-01T07:00,23.7,87,21.3,26.7,0.00,0.00,30,10.5
2022-11-01T08:00,25.1,79,21.3,28.1,0.00,0.00,30,10.8
2022-11-01T09:00,26.8,71,21.1,29.2,0.00,0.00,30,14.6
2022-11-01T10:00,28.1,63,20.4,30.2,0.00,0.00,31,16.3
2022-11-01T11:00,29.1,55,19.2,31.2,0.00,0.00,30,16.9
2022-11-01T12:00,29.6,53,19.0,32.8,0.00,0.00,30,12.7
2022-11-01T13:00,30.0,52,19.2,34.0,0.00,0.00,30,8.7
2022-11-01T14:00,30.2,53,19.5,34.3,0.00,0.00,32,6.2
2022-11-01T15:00,30.2,54,19.9,33.7,0.00,0.00,26,5.4
2022-11-01T16:00,30.1,54,19.8,32.9,0.00,0.00,28,6.4
2022-11-01T17:00,29.3,64,21.7,33.3,0.00,0.00,9,5.5
2022-11-01T18:00,27.3,72,21.8,31.2,0.00,0.00,5,6.3
2022-11-01T19:00,27.1,73,21.8,31.1,0.00,0.00,29,6.3
2022-11-01T20:00,26.7,71,21.0,29.7,0.00,0.00,29,9.8
2022-11-01T21:00,26.3,65,19.2,28.3,0.00,0.00,28,10.3
2022-11-01T22:00,25.4,69,19.3,27.8,0.00,0.00,30,8.1
2022-11-01T23:00,24.8,74,19.8,27.5,0.00,0.00,26,7.1
2022-11-02T00:00,24.0,80,20.3,27.1,0.00,0.00,30,6.4
2022-11-02T01:00,23.7,82,20.4,26.8,0.00,0.00,28,6.5
2022-11-02T02:00,23.6,84,20.8,26.9,0.00,0.00,20,6.7
2022-11-02T03:00,23.3,85,20.7,26.6,0.00,0.00,29,6.6
2022-11-02T04:00,23.1,85,20.4,26.2,0.00,0.00,30,6.9
2022-11-02T05:00,22.5,86,19.9,25.5,0.00,0.00,29,5.5
2022-11-02T06:00,22.0,89,20.1,24.9,0.00,0.00,20,7.0
2022-11-02T07:00,23.2,82,20.0,25.8,0.00,0.00,5,9.2
2022-11-02T08:00,24.6,74,19.5,27.1,0.00,0.00,7,7.8
2022-11-02T09:00,26.0,68,19.7,28.5,0.00,0.00,8,8.7
2022-11-02T10:00,27.3,64,20.0,30.5,0.00,0.00,4,9.2
2022-11-02T11:00,28.5,57,19.2,32.3,0.00,0.00,26,8.3
2022-11-02T12:00,29.1,54,19.0,33.7,0.00,0.00,2,6.2
2022-11-02T13:00,29.7,52,18.7,34.4,0.00,0.00,29,4.6
2022-11-02T14:00,29.8,50,18.2,33.8,0.00,0.00,22,3.3
2022-11-02T15:00,29.5,53,19.1,33.1,0.00,0.00,28,4.1
2022-11-02T16:00,28.7,63,20.9,31.4,0.00,0.00,9,10.8
2022-11-02T17:00,27.7,69,21.6,30.7,0.00,0.00,9,12.4
2022-11-02T18:00,26.6,76,22.0,30.4,0.00,0.00,34,7.6
2022-11-02T19:00,26.3,78,22.1,30.4,0.00,0.00,30,6.0
2022-11-02T20:00,27.9,69,21.7,32.2,0.00,0.00,30,3.5
2022-11-02T21:00,25.8,81,22.3,29.9,0.00,0.00,30,6.9
2022-11-02T22:00,26.0,77,21.6,29.7,0.00,0.00,30,7.2
2022-11-02T23:00,27.9,66,21.0,31.5,0.00,0.00,30,5.4
2022-11-03T00:00,27.6,68,21.0,31.1,0.00,0.00,30,6.0
2022-11-03T01:00,23.6,89,21.6,27.1,0.00,0.00,30,8.7
2022-11-03T02:00,23.4,92,22.0,27.4,0.00,0.00,30,7.1
2022-11-03T03:00,22.7,92,21.3,26.3,0.00,0.00,30,6.9
2022-11-03T04:00,22.5,92,21.1,26.2,0.00,0.00,30,5.4
2022-11-03T05:00,22.0,93,20.9,25.6,0.00,0.00,30,5.4
2022-11-03T06:00,21.3,94,20.3,24.3,0.00,0.00,29,6.9
2022-11-03T07:00,24.3,81,20.8,27.5,0.00,0.00,0,7.9
2022-11-03T08:00,25.6,73,20.3,28.4,0.00,0.00,7,8.0
2022-11-03T09:00,26.9,64,19.5,29.3,0.00,0.00,12,8.2
2022-11-03T10:00,28.0,57,18.7,30.5,0.00,0.00,5,9.8
2022-11-03T11:00,28.9,53,18.3,32.0,0.00,0.00,7,9.9
2022-11-03T12:00,29.4,52,18.5,33.4,0.00,0.00,4,8.3
2022-11-03T13:00,29.7,52,18.8,33.7,0.00,0.00,1,8.9
2022-11-03T14:00,29.4,54,19.0,32.5,0.00,0.00,13,12.0
2022-11-03T15:00,28.6,56,19.0,30.6,0.00,0.00,2,14.1
2022-11-03T16:00,28.0,57,18.7,29.3,0.00,0.00,7,13.4
2022-11-03T17:00,27.6,62,19.7,30.7,0.00,0.00,0,4.4
2022-11-03T18:00,28.2,57,18.8,31.1,0.00,0.00,9,2.3
2022-11-03T19:00,28.0,60,19.5,31.3,0.00,0.00,0,1.9
2022-11-03T20:00,27.7,63,20.1,31.1,0.00,0.00,2,3.6
2022-11-03T21:00,27.2,70,21.3,31.3,0.00,0.00,23,3.3
2022-11-03T22:00,26.9,75,22.0,31.4,0.00,0.00,13,2.8
2022-11-03T23:00,23.7,87,21.5,26.9,0.00,0.00,6,10.0
2022-11-04T00:00,24.1,77,19.9,26.7,0.00,0.00,4,8.3
2022-11-04T01:00,23.5,76,19.0,25.8,0.00,0.00,0,7.8
2022-11-04T02:00,22.8,78,18.7,24.9,0.00,0.00,0,7.7
2022-11-04T03:00,22.3,80,18.7,24.5,0.00,0.00,0,7.1
2022-11-04T04:00,22.0,80,18.3,24.0,0.00,0.00,0,7.0
2022-11-04T05:00,21.6,79,17.9,23.5,0.00,0.00,0,7.0
2022-11-04T06:00,21.3,80,17.8,22.9,0.00,0.00,0,8.4
2022-11-04T07:00,22.3,79,18.4,23.5,0.00,0.00,0,12.8
2022-11-04T08:00,23.7,72,18.3,25.3,0.00,0.00,14,10.6
2022-11-04T09:00,25.7,65,18.6,27.4,0.00,0.00,0,10.4
2022-11-04T10:00,27.5,56,17.9,29.5,0.00,0.00,8,10.7
2022-11-04T11:00,28.8,49,17.0,30.9,0.00,0.00,0,12.8
2022-11-04T12:00,30.0,41,15.2,31.5,0.00,0.00,0,14.0
2022-11-04T13:00,30.6,38,14.6,32.1,0.00,0.00,0,13.0
2022-11-04T14:00,31.0,36,14.3,32.5,0.00,0.00,0,10.0
2022-11-04T15:00,31.0,37,14.5,31.9,0.00,0.00,0,9.1
2022-11-04T16:00,30.5,43,16.6,31.6,0.00,0.00,0,8.6
2022-11-04T17:00,29.1,61,20.7,32.7,0.00,0.00,15,4.1
2022-11-04T18:00,26.0,66,19.1,28.0,0.00,0.00,15,9.8
2022-11-04T19:00,25.7,66,18.8,27.9,0.00,0.00,12,7.1
2022-11-04T20:00,25.0,66,18.2,26.9,0.00,0.00,0,7.7
2022-11-04T21:00,24.2,71,18.5,26.2,0.00,0.00,0,7.7
2022-11-04T22:00,24.2,68,18.0,26.0,0.00,0.00,0,8.3
2022-11-04T23:00,24.1,68,17.8,25.7,0.00,0.00,0,8.1
2022-11-05T00:00,23.7,69,17.7,25.3,0.00,0.00,3,8.8
2022-11-05T01:00,23.4,70,17.6,24.8,0.00,0.00,9,8.9
2022-11-05T02:00,23.2,69,17.3,24.4,0.00,0.00,3,9.5
2022-11-05T03:00,22.8,70,17.2,24.1,0.00,0.00,1,8.9
2022-11-05T04:00,22.3,74,17.5,23.9,0.00,0.00,34,7.6
2022-11-05T05:00,22.0,78,17.9,23.8,0.00,0.00,30,7.6
2022-11-05T06:00,21.7,81,18.3,23.7,0.00,0.00,31,7.5
2022-11-05T07:00,22.4,81,18.9,24.1,0.00,0.00,10,10.7
2022-11-05T08:00,23.6,75,18.8,25.6,0.00,0.00,17,9.0
2022-11-05T09:00,25.1,71,19.6,27.5,0.00,0.00,37,8.7
2022-11-05T10:00,26.8,67,20.0,29.5,0.00,0.00,39,8.8
2022-11-05T11:00,27.8,64,20.4,31.3,0.00,0.00,41,8.0
2022-11-05T12:00,29.0,61,20.6,33.5,0.00,0.00,42,6.8
2022-11-05T13:00,30.0,54,19.8,34.3,0.00,0.00,44,6.5
2022-11-05T14:00,30.5,52,19.5,33.6,0.00,0.00,100,5.5
2022-11-05T15:00,30.2,53,19.6,33.1,0.00,0.00,54,5.8
2022-11-05T16:00,30.0,54,19.7,32.9,0.00,0.00,88,5.7
2022-11-05T17:00,28.4,65,21.2,31.3,0.00,0.00,100,11.2
2022-11-05T18:00,27.8,69,21.5,30.8,0.00,0.00,93,11.3
2022-11-05T19:00,27.0,73,21.6,29.9,0.00,0.00,90,12.6
2022-11-05T20:00,26.8,76,22.2,30.1,0.00,0.00,86,12.1
2022-11-05T21:00,26.7,77,22.3,30.0,0.00,0.00,80,12.6
2022-11-05T22:00,26.4,79,22.4,29.5,0.00,0.00,90,14.3
2022-11-05T23:00,26.2,81,22.7,29.9,0.00,0.00,62,11.0
2022-11-06T00:00,26.2,81,22.6,30.0,0.00,0.00,56,10.4
